../DDBJ/1772-067-038_A02.1.fastq.bz2	Input file name.
04-11-2015; 5:57am	Date and Time
20.000000	selected threshold
1722463	total input reads
1553499	successfully extracted
90.2%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
12335	low complexity
156629	match artifacts:
34162	Nextera_701
119806	Nextera_702
7	Nextera_703
25	Nextera_704
10	Nextera_705
3	Nextera_706
18	Nextera_707
11	Nextera_708
37	Nextera_709
55	Nextera_710
16	Nextera_711
29	Nextera_712
1	Nextera_701_Reversed:
333	Nextera_702_Reversed:
1	Nextera_703_Reversed:
5	Nextera_704_Reversed:
5	Nextera_705_Reversed:
5	Nextera_706_Reversed:
4	Nextera_707_Reversed:
2	Nextera_708_Reversed:
4	Nextera_709_Reversed:
2	Nextera_710_Reversed:
2	Nextera_711_Reversed:
1	Nextera_712_Reversed:
1	rRNA_5.8S
38	rRNA_18S
11	rRNA_28S
336	EC2_RNA_SPIKE_1_(750_bp)
1289	HPV18
410	HPV18_as
