../DDBJ/1772-062-249_H02.2.fastq.bz2	Input file name.
04-11-2015;12:14am	Date and Time
20.000000	selected threshold
1182483	total input reads
1076877	successfully extracted
91.1%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
1503	low complexity
104103	match artifacts:
11683	Nextera_501
3867	Nextera_502
2065	Nextera_503
2	Nextera_505
3	Nextera_506
2	Nextera_507
50160	Nextera_508
19	Nextera_701
1	Nextera_507_Reversed:
1	Nextera_508_Reversed:
3	rRNA_5.8S
6749	rRNA_18S
364	rRNA_28S
23687	EC2_RNA_SPIKE_1_(750_bp)
1903	EC15_RNA_SPIKE_4_(1000_bp)
333	EC18_RNA_SPIKE_7_(1474bp)
2470	HPV18
791	HPV18_as
