../DDBJ/1772-062-249_F06.1.fastq.bz2	Input file name.
04-10-2015;11:25pm	Date and Time
20.000000	selected threshold
288257	total input reads
46802	successfully extracted
16.2%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
1259	low complexity
240196	match artifacts:
8138	Nextera_701
8	Nextera_702
81	Nextera_703
5	Nextera_704
6	Nextera_705
29912	Nextera_706
4	Nextera_707
7	Nextera_708
6	Nextera_709
1	Nextera_710
8	Nextera_711
6	Nextera_712
53	Nextera_701_Reversed:
23	Nextera_703_Reversed:
3	Nextera_704_Reversed:
1	Nextera_705_Reversed:
3489	Nextera_706_Reversed:
3	Nextera_709_Reversed:
2	Nextera_711_Reversed:
9	Nextera_712_Reversed:
4	rRNA_18S
1	rRNA_28S
187372	EC2_RNA_SPIKE_1_(750_bp)
10632	EC15_RNA_SPIKE_4_(1000_bp)
419	EC18_RNA_SPIKE_7_(1474bp)
1	HPV18
2	HPV18_as
