../DDBJ/1772-067-039_E10.2.fastq.bz2	Input file name.
04-11-2015;12:13pm	Date and Time
20.000000	selected threshold
6462	total input reads
4116	successfully extracted
63.7%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
310	low complexity
2036	match artifacts:
151	Nextera_501
1	Nextera_504
416	Nextera_505
1	Nextera_508
1	rRNA_18S
1	rRNA_28S
1398	EC2_RNA_SPIKE_1_(750_bp)
65	EC15_RNA_SPIKE_4_(1000_bp)
2	HPV18
