../DDBJ/1772-067-039_A11.1.fastq.bz2	Input file name.
04-11-2015;10:29am	Date and Time
20.000000	selected threshold
1223352	total input reads
1067536	successfully extracted
87.3%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
6390	low complexity
149426	match artifacts:
31576	Nextera_701
7	Nextera_702
4891	Nextera_703
17	Nextera_704
19	Nextera_705
5	Nextera_706
9	Nextera_707
15	Nextera_708
22	Nextera_709
18	Nextera_710
107839	Nextera_711
2	Nextera_712
4	Nextera_701_Reversed:
1	Nextera_702_Reversed:
5	Nextera_703_Reversed:
2	Nextera_704_Reversed:
2	Nextera_705_Reversed:
1	Nextera_706_Reversed:
1	Nextera_707_Reversed:
1	Nextera_708_Reversed:
4	Nextera_709_Reversed:
73	Nextera_711_Reversed:
4	Nextera_712_Reversed:
1	rRNA_5.8S
606	rRNA_18S
76	rRNA_28S
108	EC2_RNA_SPIKE_1_(750_bp)
3160	HPV18
957	HPV18_as
