../DDBJ/1772-062-248_A07.2.fastq.bz2	Input file name.
04-10-2015; 3:37pm	Date and Time
20.000000	selected threshold
2640337	total input reads
2289780	successfully extracted
86.7%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
3428	low complexity
347129	match artifacts:
310235	Nextera_501
35	Nextera_502
14	Nextera_503
47	Nextera_504
211	Nextera_505
5	Nextera_506
1	Nextera_507
16	Nextera_508
21	Nextera_701
3	Nextera_501_Reversed:
1	Nextera_504_Reversed:
1	Nextera_506_Reversed:
3	rRNA_5.8S
6428	rRNA_18S
391	rRNA_28S
20791	EC2_RNA_SPIKE_1_(750_bp)
2245	EC15_RNA_SPIKE_4_(1000_bp)
373	EC18_RNA_SPIKE_7_(1474bp)
4559	HPV18
1749	HPV18_as
