../DDBJ/1772-062-248_F06.2.fastq.bz2	Input file name.
04-10-2015; 6:53pm	Date and Time
20.000000	selected threshold
1801024	total input reads
1584531	successfully extracted
88.0%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
4164	low complexity
212329	match artifacts:
33550	Nextera_501
1662	Nextera_502
13	Nextera_503
6186	Nextera_504
26	Nextera_505
142604	Nextera_506
60	Nextera_507
8	Nextera_508
39	Nextera_701
2	Nextera_502_Reversed:
4	rRNA_5.8S
2033	rRNA_18S
119	rRNA_28S
12759	EC2_RNA_SPIKE_1_(750_bp)
824	EC15_RNA_SPIKE_4_(1000_bp)
170	EC18_RNA_SPIKE_7_(1474bp)
8937	HPV18
3333	HPV18_as
