../DDBJ/1772-067-038_C02.1.fastq.bz2	Input file name.
04-11-2015; 7:00am	Date and Time
20.000000	selected threshold
1778679	total input reads
1606721	successfully extracted
90.3%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
12416	low complexity
159542	match artifacts:
34547	Nextera_701
120707	Nextera_702
21	Nextera_703
27	Nextera_704
38	Nextera_705
41	Nextera_706
27	Nextera_707
3	Nextera_708
41	Nextera_709
37	Nextera_710
19	Nextera_711
15	Nextera_712
4	Nextera_701_Reversed:
275	Nextera_702_Reversed:
4	Nextera_703_Reversed:
3	Nextera_704_Reversed:
3	Nextera_705_Reversed:
6	Nextera_706_Reversed:
1	Nextera_707_Reversed:
2	Nextera_708_Reversed:
7	Nextera_709_Reversed:
1	Nextera_710_Reversed:
4	Nextera_711_Reversed:
1	Nextera_712_Reversed:
77	rRNA_18S
19	rRNA_28S
208	EC2_RNA_SPIKE_1_(750_bp)
2548	HPV18
856	HPV18_as
