../DDBJ/1772-062-249_H08.1.fastq.bz2	Input file name.
04-11-2015;12:24am	Date and Time
20.000000	selected threshold
1046230	total input reads
959022	successfully extracted
91.7%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
5116	low complexity
82092	match artifacts:
11345	Nextera_701
1761	Nextera_702
17	Nextera_703
6	Nextera_704
4	Nextera_705
4	Nextera_706
3	Nextera_707
44218	Nextera_708
1	Nextera_709
1	Nextera_710
9	Nextera_711
6	Nextera_712
3	Nextera_701_Reversed:
4	Nextera_702_Reversed:
2	Nextera_703_Reversed:
1	Nextera_704_Reversed:
2	Nextera_705_Reversed:
1	Nextera_707_Reversed:
356	Nextera_708_Reversed:
3	Nextera_709_Reversed:
8	Nextera_710_Reversed:
2	Nextera_711_Reversed:
38	Nextera_712_Reversed:
4106	rRNA_18S
201	rRNA_28S
15174	EC2_RNA_SPIKE_1_(750_bp)
1524	EC15_RNA_SPIKE_4_(1000_bp)
208	EC18_RNA_SPIKE_7_(1474bp)
2401	HPV18
683	HPV18_as
