../DDBJ/1772-067-039_A06.1.fastq.bz2	Input file name.
04-11-2015;10:22am	Date and Time
20.000000	selected threshold
5265	total input reads
3576	successfully extracted
67.9%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
265	low complexity
1424	match artifacts:
231	Nextera_701
5	Nextera_702
7	Nextera_703
14	Nextera_704
7	Nextera_705
637	Nextera_706
5	Nextera_707
20	Nextera_709
2	Nextera_710
7	Nextera_711
1	Nextera_712
3	Nextera_701_Reversed:
1	Nextera_703_Reversed:
3	Nextera_704_Reversed:
1	Nextera_705_Reversed:
63	Nextera_706_Reversed:
1	Nextera_707_Reversed:
2	Nextera_709_Reversed:
1	Nextera_711_Reversed:
3	rRNA_18S
400	EC2_RNA_SPIKE_1_(750_bp)
4	EC15_RNA_SPIKE_4_(1000_bp)
1	EC18_RNA_SPIKE_7_(1474bp)
4	HPV18
1	HPV18_as
