../DDBJ/1772-067-039_A12.2.fastq.bz2	Input file name.
04-11-2015;10:30am	Date and Time
20.000000	selected threshold
9058	total input reads
6607	successfully extracted
72.9%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
231	low complexity
2220	match artifacts:
1164	Nextera_501
2	Nextera_502
1	Nextera_503
2	Nextera_504
979	EC2_RNA_SPIKE_1_(750_bp)
62	EC15_RNA_SPIKE_4_(1000_bp)
4	HPV18
6	HPV18_as
