../DDBJ/1772-062-248_B08.2.fastq.bz2	Input file name.
04-10-2015; 4:17pm	Date and Time
20.000000	selected threshold
2045895	total input reads
1804666	successfully extracted
88.2%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
3567	low complexity
237662	match artifacts:
37327	Nextera_501
167798	Nextera_502
42	Nextera_503
11	Nextera_504
20	Nextera_505
19	Nextera_506
5	Nextera_507
6	Nextera_508
29	Nextera_701
3	Nextera_501_Reversed:
2	Nextera_502_Reversed:
1	Nextera_503_Reversed:
3	rRNA_5.8S
5552	rRNA_18S
275	rRNA_28S
16678	EC2_RNA_SPIKE_1_(750_bp)
1426	EC15_RNA_SPIKE_4_(1000_bp)
127	EC18_RNA_SPIKE_7_(1474bp)
6082	HPV18
2256	HPV18_as
