../DDBJ/1772-067-039_E08.1.fastq.bz2	Input file name.
04-11-2015;12:09pm	Date and Time
20.000000	selected threshold
1408268	total input reads
1247016	successfully extracted
88.5%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
6862	low complexity
154390	match artifacts:
32616	Nextera_701
5069	Nextera_702
42	Nextera_703
17	Nextera_704
4	Nextera_705
32	Nextera_706
13	Nextera_707
109963	Nextera_708
35	Nextera_709
2	Nextera_710
8	Nextera_711
4	Nextera_712
5	Nextera_701_Reversed:
1	Nextera_702_Reversed:
2	Nextera_703_Reversed:
1	Nextera_705_Reversed:
3	Nextera_706_Reversed:
1	Nextera_707_Reversed:
137	Nextera_708_Reversed:
2	Nextera_709_Reversed:
1	Nextera_710_Reversed:
4	Nextera_711_Reversed:
1	Nextera_712_Reversed:
2	rRNA_5.8S
656	rRNA_18S
92	rRNA_28S
132	EC2_RNA_SPIKE_1_(750_bp)
3	EC15_RNA_SPIKE_4_(1000_bp)
4206	HPV18
1336	HPV18_as
