../DDBJ/1772-067-039_D06.2.fastq.bz2	Input file name.
04-11-2015;11:36am	Date and Time
20.000000	selected threshold
10453	total input reads
7648	successfully extracted
73.2%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
248	low complexity
2557	match artifacts:
299	Nextera_501
6	Nextera_502
1309	Nextera_504
5	Nextera_505
1	rRNA_18S
934	EC2_RNA_SPIKE_1_(750_bp)
1	EC15_RNA_SPIKE_4_(1000_bp)
2	HPV18
