../DDBJ/1772-064-103_D10.2.fastq.bz2	Input file name.
04-11-2015; 3:08am	Date and Time
20.000000	selected threshold
1569634	total input reads
1334099	successfully extracted
85.0%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
1463	low complexity
234072	match artifacts:
36191	Nextera_501
625	Nextera_502
6	Nextera_503
182929	Nextera_504
1000	Nextera_505
17	Nextera_506
6	Nextera_507
4	Nextera_508
29	Nextera_701
1	Nextera_503_Reversed:
2	Nextera_504_Reversed:
1	Nextera_506_Reversed:
118	rRNA_18S
56	rRNA_28S
9543	EC2_RNA_SPIKE_1_(750_bp)
238	EC15_RNA_SPIKE_4_(1000_bp)
2444	HPV18
862	HPV18_as
