../DDBJ/1772-067-038_B06.2.fastq.bz2	Input file name.
04-11-2015; 6:42am	Date and Time
20.000000	selected threshold
1559641	total input reads
1438374	successfully extracted
92.2%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
9577	low complexity
111690	match artifacts:
24401	Nextera_501
85758	Nextera_502
52	Nextera_503
11	Nextera_504
8	Nextera_505
10	Nextera_506
5	Nextera_701
1	Nextera_504_Reversed:
9	rRNA_18S
4	rRNA_28S
272	EC2_RNA_SPIKE_1_(750_bp)
1	EC15_RNA_SPIKE_4_(1000_bp)
829	HPV18
329	HPV18_as
