../DDBJ/1772-067-038_A06.2.fastq.bz2	Input file name.
04-11-2015; 6:05am	Date and Time
20.000000	selected threshold
15863	total input reads
9416	successfully extracted
59.4%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
1231	low complexity
5216	match artifacts:
2018	Nextera_501
1	Nextera_503
1	Nextera_505
3185	EC2_RNA_SPIKE_1_(750_bp)
10	EC15_RNA_SPIKE_4_(1000_bp)
1	HPV18_as
