../DDBJ/1772-067-038_G10.1.fastq.bz2	Input file name.
04-11-2015; 9:38am	Date and Time
20.000000	selected threshold
8265	total input reads
4902	successfully extracted
59.3%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
1268	low complexity
2095	match artifacts:
217	Nextera_701
65	Nextera_702
6	Nextera_703
8	Nextera_704
10	Nextera_705
3	Nextera_706
3	Nextera_708
12	Nextera_709
681	Nextera_710
8	Nextera_711
3	Nextera_701_Reversed:
7	Nextera_702_Reversed:
1	Nextera_704_Reversed:
1	Nextera_705_Reversed:
2	Nextera_706_Reversed:
2	Nextera_708_Reversed:
5	Nextera_709_Reversed:
270	Nextera_710_Reversed:
1	Nextera_712_Reversed:
786	EC2_RNA_SPIKE_1_(750_bp)
1	EC15_RNA_SPIKE_4_(1000_bp)
3	HPV18
