../DDBJ/1772-062-248_G08.2.fastq.bz2	Input file name.
04-10-2015; 7:51pm	Date and Time
20.000000	selected threshold
2110611	total input reads
1857112	successfully extracted
88.0%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
3377	low complexity
250122	match artifacts:
39729	Nextera_501
2694	Nextera_502
9	Nextera_503
6700	Nextera_504
263	Nextera_505
7063	Nextera_506
165360	Nextera_507
2	Nextera_508
42	Nextera_701
1	Nextera_503_Reversed:
1	Nextera_507_Reversed:
3478	rRNA_18S
174	rRNA_28S
14130	EC2_RNA_SPIKE_1_(750_bp)
1264	EC15_RNA_SPIKE_4_(1000_bp)
129	EC18_RNA_SPIKE_7_(1474bp)
6615	HPV18
2468	HPV18_as
