../DDBJ/1772-062-248_D03.2.fastq.bz2	Input file name.
04-10-2015; 5:20pm	Date and Time
20.000000	selected threshold
2160018	total input reads
1875484	successfully extracted
86.8%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
2028	low complexity
282506	match artifacts:
45673	Nextera_501
676	Nextera_502
12	Nextera_503
203583	Nextera_504
3980	Nextera_505
42	Nextera_506
19	Nextera_507
13	Nextera_508
42	Nextera_701
1	Nextera_504_Reversed:
1	rRNA_5.8S
3641	rRNA_18S
170	rRNA_28S
13909	EC2_RNA_SPIKE_1_(750_bp)
1220	EC15_RNA_SPIKE_4_(1000_bp)
74	EC18_RNA_SPIKE_7_(1474bp)
6732	HPV18
2718	HPV18_as
