../DDBJ/1772-062-248_C06.1.fastq.bz2	Input file name.
04-10-2015; 4:48pm	Date and Time
20.000000	selected threshold
1896595	total input reads
1655432	successfully extracted
87.3%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
10700	low complexity
230463	match artifacts:
53146	Nextera_701
114	Nextera_702
683	Nextera_703
47	Nextera_704
28	Nextera_705
155790	Nextera_706
10	Nextera_707
21	Nextera_708
23	Nextera_709
15	Nextera_710
42	Nextera_711
41	Nextera_712
13	Nextera_701_Reversed:
3	Nextera_702_Reversed:
6	Nextera_703_Reversed:
4	Nextera_704_Reversed:
2	Nextera_705_Reversed:
263	Nextera_706_Reversed:
5	Nextera_708_Reversed:
2	Nextera_709_Reversed:
1	Nextera_710_Reversed:
28	Nextera_711_Reversed:
1	Nextera_712_Reversed:
3996	rRNA_18S
169	rRNA_28S
12599	EC2_RNA_SPIKE_1_(750_bp)
1143	EC15_RNA_SPIKE_4_(1000_bp)
289	EC18_RNA_SPIKE_7_(1474bp)
1468	HPV18
511	HPV18_as
