../DDBJ/1772-062-249_A08.2.fastq.bz2	Input file name.
04-10-2015; 9:16pm	Date and Time
20.000000	selected threshold
1335417	total input reads
1233126	successfully extracted
92.3%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
1352	low complexity
100939	match artifacts:
76162	Nextera_501
7	Nextera_502
5	Nextera_503
7	Nextera_504
39	Nextera_505
1	Nextera_507
11	Nextera_701
1	Nextera_502_Reversed:
1	Nextera_507_Reversed:
1	Nextera_508_Reversed:
2	rRNA_5.8S
3881	rRNA_18S
138	rRNA_28S
14764	EC2_RNA_SPIKE_1_(750_bp)
1203	EC15_RNA_SPIKE_4_(1000_bp)
275	EC18_RNA_SPIKE_7_(1474bp)
3332	HPV18
1109	HPV18_as
