../DDBJ/1772-067-038_F09.1.fastq.bz2	Input file name.
04-11-2015; 9:08am	Date and Time
20.000000	selected threshold
180719	total input reads
141353	successfully extracted
78.2%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
3306	low complexity
36060	match artifacts:
6741	Nextera_701
11	Nextera_702
11	Nextera_703
22	Nextera_704
1144	Nextera_705
11	Nextera_706
8	Nextera_707
1	Nextera_708
25339	Nextera_709
4	Nextera_710
10	Nextera_711
8	Nextera_712
2	Nextera_701_Reversed:
4	Nextera_702_Reversed:
2	Nextera_703_Reversed:
2	Nextera_704_Reversed:
4	Nextera_705_Reversed:
5	Nextera_706_Reversed:
1	Nextera_708_Reversed:
531	Nextera_709_Reversed:
2	rRNA_18S
7	rRNA_28S
2165	EC2_RNA_SPIKE_1_(750_bp)
24	EC15_RNA_SPIKE_4_(1000_bp)
1	HPV18_as
