../DDBJ/1772-067-038_H09.1.fastq.bz2	Input file name.
04-11-2015;10:06am	Date and Time
20.000000	selected threshold
239547	total input reads
179880	successfully extracted
75.1%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
12423	low complexity
47244	match artifacts:
8753	Nextera_701
18	Nextera_702
8	Nextera_703
29	Nextera_704
1426	Nextera_705
11	Nextera_706
8	Nextera_707
3	Nextera_708
35055	Nextera_709
1	Nextera_710
6	Nextera_711
10	Nextera_712
1	Nextera_701_Reversed:
2	Nextera_702_Reversed:
2	Nextera_703_Reversed:
4	Nextera_704_Reversed:
6	Nextera_705_Reversed:
4	Nextera_706_Reversed:
522	Nextera_709_Reversed:
1	Nextera_710_Reversed:
1	Nextera_711_Reversed:
52	rRNA_18S
146	rRNA_28S
1032	EC2_RNA_SPIKE_1_(750_bp)
134	EC15_RNA_SPIKE_4_(1000_bp)
3	HPV18
6	HPV18_as
