../DDBJ/1772-062-248_G11.2.fastq.bz2	Input file name.
04-10-2015; 8:04pm	Date and Time
20.000000	selected threshold
2464841	total input reads
2129041	successfully extracted
86.4%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
2734	low complexity
333066	match artifacts:
51935	Nextera_501
3219	Nextera_502
8	Nextera_503
9149	Nextera_504
253	Nextera_505
9048	Nextera_506
221865	Nextera_507
10	Nextera_508
47	Nextera_701
2	Nextera_506_Reversed:
1	rRNA_5.8S
5167	rRNA_18S
220	rRNA_28S
24873	EC2_RNA_SPIKE_1_(750_bp)
2141	EC15_RNA_SPIKE_4_(1000_bp)
489	EC18_RNA_SPIKE_7_(1474bp)
3374	HPV18
1265	HPV18_as
