../DDBJ/1772-062-248_G10.2.fastq.bz2	Input file name.
04-10-2015; 7:59pm	Date and Time
20.000000	selected threshold
1830575	total input reads
1609758	successfully extracted
87.9%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
3287	low complexity
217530	match artifacts:
34478	Nextera_501
2356	Nextera_502
3	Nextera_503
5818	Nextera_504
207	Nextera_505
5987	Nextera_506
144128	Nextera_507
12	Nextera_508
40	Nextera_701
1	Nextera_503_Reversed:
2	Nextera_507_Reversed:
4443	rRNA_18S
252	rRNA_28S
10987	EC2_RNA_SPIKE_1_(750_bp)
1088	EC15_RNA_SPIKE_4_(1000_bp)
157	EC18_RNA_SPIKE_7_(1474bp)
5547	HPV18
2024	HPV18_as
