../DDBJ/1772-067-039_E05.1.fastq.bz2	Input file name.
04-11-2015;12:03pm	Date and Time
20.000000	selected threshold
7634	total input reads
4654	successfully extracted
61.0%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
495	low complexity
2485	match artifacts:
252	Nextera_701
5	Nextera_702
4	Nextera_703
6	Nextera_704
1053	Nextera_705
12	Nextera_706
5	Nextera_707
20	Nextera_709
3	Nextera_703_Reversed:
148	Nextera_705_Reversed:
1	Nextera_706_Reversed:
1	Nextera_710_Reversed:
1	Nextera_711_Reversed:
4	rRNA_18S
969	EC2_RNA_SPIKE_1_(750_bp)
1	EC15_RNA_SPIKE_4_(1000_bp)
