../DDBJ/1772-062-248_G02.2.fastq.bz2	Input file name.
04-10-2015; 7:27pm	Date and Time
20.000000	selected threshold
2056679	total input reads
1807540	successfully extracted
87.9%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
3108	low complexity
246031	match artifacts:
39786	Nextera_501
2748	Nextera_502
5	Nextera_503
6841	Nextera_504
260	Nextera_505
7136	Nextera_506
166938	Nextera_507
9	Nextera_508
44	Nextera_701
1	Nextera_507_Reversed:
1	rRNA_5.8S
4332	rRNA_18S
216	rRNA_28S
12205	EC2_RNA_SPIKE_1_(750_bp)
1105	EC15_RNA_SPIKE_4_(1000_bp)
105	EC18_RNA_SPIKE_7_(1474bp)
3099	HPV18
1200	HPV18_as
