../DDBJ/1772-067-038_E10.2.fastq.bz2	Input file name.
04-11-2015; 8:34am	Date and Time
20.000000	selected threshold
14834	total input reads
7879	successfully extracted
53.1%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
2248	low complexity
4707	match artifacts:
336	Nextera_501
4	Nextera_502
1	Nextera_503
910	Nextera_505
7	rRNA_28S
3405	EC2_RNA_SPIKE_1_(750_bp)
15	EC3_RNA_SPIKE_3_(1000_bp)
26	EC15_RNA_SPIKE_4_(1000_bp)
1	HPV18
2	HPV18_as
