../DDBJ/1772-067-038_F02.1.fastq.bz2	Input file name.
04-11-2015; 8:46am	Date and Time
20.000000	selected threshold
1895386	total input reads
1709134	successfully extracted
90.2%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
12523	low complexity
173729	match artifacts:
37585	Nextera_701
129656	Nextera_702
20	Nextera_703
27	Nextera_704
19	Nextera_705
21	Nextera_706
29	Nextera_707
13	Nextera_708
8	Nextera_709
45	Nextera_710
21	Nextera_711
14	Nextera_712
10	Nextera_701_Reversed:
473	Nextera_702_Reversed:
1	Nextera_703_Reversed:
9	Nextera_704_Reversed:
3	Nextera_706_Reversed:
4	Nextera_707_Reversed:
2	Nextera_708_Reversed:
8	Nextera_709_Reversed:
4	Nextera_710_Reversed:
2	Nextera_711_Reversed:
1	Nextera_712_Reversed:
46	rRNA_18S
9	rRNA_28S
603	EC2_RNA_SPIKE_1_(750_bp)
3879	HPV18
1217	HPV18_as
