../DDBJ/1772-062-248_E04.1.fastq.bz2	Input file name.
04-10-2015; 6:00pm	Date and Time
20.000000	selected threshold
367170	total input reads
77608	successfully extracted
21.1%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
2970	low complexity
286592	match artifacts:
13388	Nextera_701
575	Nextera_702
22	Nextera_703
61532	Nextera_704
23	Nextera_705
24	Nextera_706
7	Nextera_707
5	Nextera_708
30	Nextera_709
10	Nextera_710
13	Nextera_711
28	Nextera_712
8	Nextera_701_Reversed:
1	Nextera_702_Reversed:
7	Nextera_703_Reversed:
3224	Nextera_704_Reversed:
6	Nextera_705_Reversed:
4	Nextera_706_Reversed:
4	Nextera_709_Reversed:
1	Nextera_711_Reversed:
3	Nextera_712_Reversed:
16	rRNA_18S
11	rRNA_28S
194718	EC2_RNA_SPIKE_1_(750_bp)
11634	EC15_RNA_SPIKE_4_(1000_bp)
1295	EC18_RNA_SPIKE_7_(1474bp)
2	HPV18
1	HPV18_as
