../DDBJ/1772-062-249_H10.1.fastq.bz2	Input file name.
04-11-2015;12:27am	Date and Time
20.000000	selected threshold
123968	total input reads
45147	successfully extracted
36.4%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
1062	low complexity
77759	match artifacts:
1	Nextera_501
3352	Nextera_701
1237	Nextera_702
2	Nextera_703
2	Nextera_704
2	Nextera_705
1	Nextera_706
6	Nextera_708
6	Nextera_709
15258	Nextera_710
1	Nextera_711
2	Nextera_712
4	Nextera_701_Reversed:
30	Nextera_702_Reversed:
2	Nextera_706_Reversed:
1	Nextera_708_Reversed:
1	Nextera_709_Reversed:
2077	Nextera_710_Reversed:
1	Nextera_711_Reversed:
24	Nextera_712_Reversed:
126	rRNA_18S
1	rRNA_28S
52256	EC2_RNA_SPIKE_1_(750_bp)
3062	EC15_RNA_SPIKE_4_(1000_bp)
272	EC18_RNA_SPIKE_7_(1474bp)
28	HPV18
4	HPV18_as
