../DDBJ/1772-067-038_F09.2.fastq.bz2	Input file name.
04-11-2015; 9:09am	Date and Time
20.000000	selected threshold
180719	total input reads
150034	successfully extracted
83.0%	extracted
0	barcode / UMI not found
0	too short
0	ambiguous barcode
0	problems with architecture
2496	low complexity
28189	match artifacts:
5414	Nextera_501
59	Nextera_502
2	Nextera_503
1075	Nextera_504
3	Nextera_505
19303	Nextera_506
7	Nextera_507
1	Nextera_508
1	Nextera_701
3	Nextera_506_Reversed:
5	rRNA_18S
26	rRNA_28S
2260	EC2_RNA_SPIKE_1_(750_bp)
30	EC15_RNA_SPIKE_4_(1000_bp)
